train_id,date,section,line,dep_time,arr_time,train_type
PSG-929,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 00:34,2026-09-17 00:42,PASSENGER
PSG-930,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 00:28,2026-09-17 00:40,PASSENGER
PSG-931,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 07:21,2026-09-17 07:29,PASSENGER
PSG-932,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 02:03,2026-09-17 02:18,PASSENGER
PSG-933,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 17:17,2026-09-17 17:29,PASSENGER
PSG-934,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 17:06,2026-09-18 17:21,PASSENGER
PSG-935,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 14:27,2026-09-18 14:42,PASSENGER
PSG-936,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 02:48,2026-09-18 02:58,PASSENGER
PSG-937,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 09:28,2026-09-18 09:36,PASSENGER
PSG-938,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 10:34,2026-09-18 10:42,PASSENGER
PSG-939,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 17:27,2026-09-18 17:37,PASSENGER
PSG-940,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 05:18,2026-09-18 05:30,PASSENGER
PSG-941,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 13:20,2026-09-18 13:28,PASSENGER
PSG-942,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 10:35,2026-09-18 10:50,PASSENGER
PSG-943,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 08:08,2026-09-18 08:16,PASSENGER
PSG-944,2026-09-18,STN_A-STN_B,UP_MAIN,2026-09-18 08:20,2026-09-18 08:28,PASSENGER
PSG-945,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 03:57,2026-09-18 04:12,PASSENGER
PSG-946,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 20:53,2026-09-18 21:01,PASSENGER
PSG-947,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 10:33,2026-09-18 10:43,PASSENGER
PSG-948,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 04:04,2026-09-18 04:12,PASSENGER
PSG-949,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 04:41,2026-09-18 04:49,PASSENGER
PSG-950,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 05:35,2026-09-18 05:50,PASSENGER
PSG-951,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 11:50,2026-09-18 12:02,PASSENGER
PSG-952,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 05:41,2026-09-18 05:53,PASSENGER
PSG-953,2026-09-18,STN_A-STN_B,DN_MAIN,2026-09-18 04:19,2026-09-18 04:31,PASSENGER
PSG-954,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 04:01,2026-09-18 04:09,PASSENGER
PSG-955,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 11:26,2026-09-18 11:41,PASSENGER
PSG-956,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 09:17,2026-09-18 09:25,PASSENGER
PSG-957,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 08:58,2026-09-18 09:06,PASSENGER
PSG-958,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 16:56,2026-09-18 17:11,PASSENGER
PSG-959,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 17:26,2026-09-18 17:38,PASSENGER
PSG-960,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 01:53,2026-09-18 02:08,PASSENGER
PSG-961,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 19:20,2026-09-18 19:30,PASSENGER
PSG-962,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 12:33,2026-09-18 12:43,PASSENGER
PSG-963,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 08:42,2026-09-18 08:50,PASSENGER
PSG-964,2026-09-18,STN_B-STN_C,UP_MAIN,2026-09-18 19:35,2026-09-18 19:43,PASSENGER
PSG-965,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 17:22,2026-09-18 17:30,PASSENGER
PSG-966,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 01:30,2026-09-18 01:38,PASSENGER
PSG-967,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 08:20,2026-09-18 08:28,PASSENGER
PSG-968,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 16:06,2026-09-18 16:18,PASSENGER
PSG-969,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 13:04,2026-09-18 13:14,PASSENGER
PSG-970,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 06:06,2026-09-18 06:14,PASSENGER
PSG-971,2026-09-18,STN_B-STN_C,DN_MAIN,2026-09-18 18:52,2026-09-18 19:07,PASSENGER
PSG-972,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 10:59,2026-09-18 11:09,PASSENGER
PSG-973,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 14:12,2026-09-18 14:24,PASSENGER
PSG-974,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 09:15,2026-09-18 09:23,PASSENGER
PSG-975,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 19:30,2026-09-18 19:42,PASSENGER
PSG-976,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 04:04,2026-09-18 04:12,PASSENGER
PSG-977,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 06:07,2026-09-18 06:17,PASSENGER
PSG-978,2026-09-18,STN_C-STN_D,UP_MAIN,2026-09-18 17:36,2026-09-18 17:44,PASSENGER
PSG-979,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 02:21,2026-09-18 02:36,PASSENGER
PSG-980,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 09:38,2026-09-18 09:50,PASSENGER
PSG-981,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 11:10,2026-09-18 11:18,PASSENGER
PSG-982,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 18:52,2026-09-18 19:07,PASSENGER
PSG-983,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 00:16,2026-09-18 00:28,PASSENGER
PSG-984,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 06:50,2026-09-18 07:02,PASSENGER
PSG-985,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 19:14,2026-09-18 19:26,PASSENGER
PSG-986,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 21:15,2026-09-18 21:25,PASSENGER
PSG-987,2026-09-18,STN_C-STN_D,DN_MAIN,2026-09-18 15:50,2026-09-18 16:02,PASSENGER
PSG-988,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 16:50,2026-09-19 17:00,PASSENGER
PSG-989,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 18:39,2026-09-19 18:49,PASSENGER
PSG-990,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 05:08,2026-09-19 05:16,PASSENGER
PSG-991,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 13:59,2026-09-19 14:07,PASSENGER
PSG-992,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 07:57,2026-09-19 08:09,PASSENGER
PSG-993,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 21:42,2026-09-19 21:50,PASSENGER
PSG-994,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 11:26,2026-09-19 11:34,PASSENGER
PSG-995,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 22:26,2026-09-19 22:41,PASSENGER
PSG-996,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 10:29,2026-09-19 10:37,PASSENGER
PSG-997,2026-09-19,STN_A-STN_B,UP_MAIN,2026-09-19 07:00,2026-09-19 07:10,PASSENGER
PSG-998,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 16:47,2026-09-19 16:55,PASSENGER
PSG-999,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 04:51,2026-09-19 05:03,PASSENGER
PSG-1000,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 03:10,2026-09-19 03:18,PASSENGER
PSG-1001,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 07:54,2026-09-19 08:09,PASSENGER
PSG-1002,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 23:55,2026-09-20 00:07,PASSENGER
PSG-1003,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 15:38,2026-09-19 15:46,PASSENGER
PSG-1004,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 19:49,2026-09-19 19:57,PASSENGER
PSG-1005,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 17:15,2026-09-19 17:25,PASSENGER
PSG-1006,2026-09-19,STN_A-STN_B,DN_MAIN,2026-09-19 21:45,2026-09-19 22:00,PASSENGER
PSG-1007,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 20:12,2026-09-19 20:20,PASSENGER
PSG-1008,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 14:50,2026-09-19 15:00,PASSENGER
PSG-1009,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 08:04,2026-09-19 08:16,PASSENGER
PSG-1010,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 08:54,2026-09-19 09:06,PASSENGER
PSG-1011,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 13:24,2026-09-19 13:36,PASSENGER
PSG-1012,2026-09-19,STN_B-STN_C,UP_MAIN,2026-09-19 10:51,2026-09-19 11:06,PASSENGER
PSG-1013,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 07:58,2026-09-19 08:06,PASSENGER
PSG-1014,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 06:55,2026-09-19 07:05,PASSENGER
PSG-1015,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 19:57,2026-09-19 20:05,PASSENGER
PSG-1016,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 05:18,2026-09-19 05:26,PASSENGER
PSG-1017,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 05:36,2026-09-19 05:51,PASSENGER
PSG-1018,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 15:54,2026-09-19 16:06,PASSENGER
PSG-1019,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 13:52,2026-09-19 14:00,PASSENGER
PSG-1020,2026-09-19,STN_B-STN_C,DN_MAIN,2026-09-19 18:17,2026-09-19 18:29,PASSENGER
PSG-1021,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 07:05,2026-09-19 07:20,PASSENGER
PSG-1022,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 10:31,2026-09-19 10:46,PASSENGER
PSG-1023,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 09:02,2026-09-19 09:10,PASSENGER
PSG-1024,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 03:05,2026-09-19 03:15,PASSENGER
PSG-1025,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 23:25,2026-09-19 23:37,PASSENGER
PSG-1026,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 23:47,2026-09-19 23:55,PASSENGER
PSG-1027,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 07:20,2026-09-19 07:32,PASSENGER
PSG-1028,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 05:03,2026-09-19 05:11,PASSENGER
PSG-1029,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 08:28,2026-09-19 08:40,PASSENGER
PSG-1030,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 13:31,2026-09-19 13:39,PASSENGER
PSG-1031,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 23:06,2026-09-19 23:18,PASSENGER
PSG-1032,2026-09-19,STN_C-STN_D,UP_MAIN,2026-09-19 08:52,2026-09-19 09:02,PASSENGER
PSG-1033,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 13:48,2026-09-19 14:03,PASSENGER
PSG-1034,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 18:58,2026-09-19 19:08,PASSENGER
PSG-1035,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 03:13,2026-09-19 03:28,PASSENGER
PSG-1036,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 03:28,2026-09-19 03:38,PASSENGER
PSG-1037,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 04:08,2026-09-19 04:16,PASSENGER
PSG-1038,2026-09-19,STN_C-STN_D,DN_MAIN,2026-09-19 02:06,2026-09-19 02:16,PASSENGER
PSG-1039,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 06:45,2026-09-20 07:00,PASSENGER
PSG-1040,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 12:42,2026-09-20 12:50,PASSENGER
PSG-1041,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 19:52,2026-09-20 20:04,PASSENGER
PSG-1042,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 02:33,2026-09-20 02:41,PASSENGER
PSG-1043,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 02:12,2026-09-20 02:22,PASSENGER
PSG-1044,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 22:02,2026-09-20 22:17,PASSENGER
PSG-1045,2026-09-20,STN_A-STN_B,UP_MAIN,2026-09-20 04:23,2026-09-20 04:31,PASSENGER
PSG-1046,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 11:19,2026-09-20 11:27,PASSENGER
PSG-1047,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 01:27,2026-09-20 01:42,PASSENGER
PSG-1048,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 01:43,2026-09-20 01:53,PASSENGER
PSG-1049,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 19:35,2026-09-20 19:50,PASSENGER
PSG-1050,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 13:28,2026-09-20 13:43,PASSENGER
PSG-1051,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 01:00,2026-09-20 01:15,PASSENGER
PSG-1052,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 23:19,2026-09-20 23:34,PASSENGER
PSG-1053,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 05:53,2026-09-20 06:05,PASSENGER
PSG-1054,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 07:19,2026-09-20 07:29,PASSENGER
PSG-1055,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 09:23,2026-09-20 09:35,PASSENGER
PSG-1056,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 15:13,2026-09-20 15:23,PASSENGER
PSG-1057,2026-09-20,STN_A-STN_B,DN_MAIN,2026-09-20 01:10,2026-09-20 01:20,PASSENGER
PSG-1058,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 10:04,2026-09-20 10:19,PASSENGER
PSG-1059,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 14:03,2026-09-20 14:18,PASSENGER
PSG-1060,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 02:04,2026-09-20 02:12,PASSENGER
PSG-1061,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 09:32,2026-09-20 09:47,PASSENGER
PSG-1062,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 04:41,2026-09-20 04:56,PASSENGER
PSG-1063,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 06:48,2026-09-20 06:58,PASSENGER
PSG-1064,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 21:31,2026-09-20 21:39,PASSENGER
PSG-1065,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 13:03,2026-09-20 13:15,PASSENGER
PSG-1066,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 16:22,2026-09-20 16:37,PASSENGER
PSG-1067,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 11:44,2026-09-20 11:56,PASSENGER
PSG-1068,2026-09-20,STN_B-STN_C,UP_MAIN,2026-09-20 13:15,2026-09-20 13:27,PASSENGER
PSG-1069,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 00:53,2026-09-20 01:05,PASSENGER
PSG-1070,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 20:22,2026-09-20 20:32,PASSENGER
PSG-1071,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 01:00,2026-09-20 01:12,PASSENGER
PSG-1072,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 01:59,2026-09-20 02:14,PASSENGER
PSG-1073,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 18:04,2026-09-20 18:16,PASSENGER
PSG-1074,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 19:56,2026-09-20 20:06,PASSENGER
PSG-1075,2026-09-20,STN_B-STN_C,DN_MAIN,2026-09-20 05:26,2026-09-20 05:34,PASSENGER
PSG-1076,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 22:25,2026-09-20 22:35,PASSENGER
PSG-1077,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 09:05,2026-09-20 09:13,PASSENGER
PSG-1078,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 07:29,2026-09-20 07:44,PASSENGER
PSG-1079,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 12:06,2026-09-20 12:16,PASSENGER
PSG-1080,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 06:00,2026-09-20 06:10,PASSENGER
PSG-1081,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 20:13,2026-09-20 20:25,PASSENGER
PSG-1082,2026-09-20,STN_C-STN_D,UP_MAIN,2026-09-20 23:48,2026-09-21 00:00,PASSENGER
PSG-1083,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 00:57,2026-09-20 01:09,PASSENGER
PSG-1084,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 19:22,2026-09-20 19:32,PASSENGER
PSG-1085,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 19:13,2026-09-20 19:23,PASSENGER
PSG-1086,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 16:48,2026-09-20 17:00,PASSENGER
PSG-1087,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 05:59,2026-09-20 06:14,PASSENGER
PSG-1088,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 01:17,2026-09-20 01:25,PASSENGER
PSG-1089,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 01:55,2026-09-20 02:05,PASSENGER
PSG-1090,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 20:32,2026-09-20 20:42,PASSENGER
PSG-1091,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 00:40,2026-09-20 00:55,PASSENGER
PSG-1092,2026-09-20,STN_C-STN_D,DN_MAIN,2026-09-20 00:01,2026-09-20 00:13,PASSENGER
PSG-1093,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 06:52,2026-09-21 07:02,PASSENGER
PSG-1094,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 11:37,2026-09-21 11:47,PASSENGER
PSG-1095,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 11:02,2026-09-21 11:10,PASSENGER
PSG-1096,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 00:44,2026-09-21 00:54,PASSENGER
PSG-1097,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 20:01,2026-09-21 20:11,PASSENGER
PSG-1098,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 03:47,2026-09-21 03:59,PASSENGER
PSG-1099,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 02:28,2026-09-21 02:40,PASSENGER
PSG-1100,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 22:36,2026-09-21 22:51,PASSENGER
PSG-1101,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 20:00,2026-09-21 20:08,PASSENGER
PSG-1102,2026-09-21,STN_A-STN_B,UP_MAIN,2026-09-21 11:29,2026-09-21 11:41,PASSENGER
PSG-1103,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 04:39,2026-09-21 04:49,PASSENGER
PSG-1104,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 14:54,2026-09-21 15:09,PASSENGER
PSG-1105,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 22:09,2026-09-21 22:21,PASSENGER
PSG-1106,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 05:56,2026-09-21 06:08,PASSENGER
PSG-1107,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 07:37,2026-09-21 07:47,PASSENGER
PSG-1108,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 12:54,2026-09-21 13:06,PASSENGER
PSG-1109,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 23:30,2026-09-21 23:42,PASSENGER
PSG-1110,2026-09-21,STN_A-STN_B,DN_MAIN,2026-09-21 04:20,2026-09-21 04:30,PASSENGER
PSG-1111,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 00:03,2026-09-21 00:18,PASSENGER
PSG-1112,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 19:22,2026-09-21 19:30,PASSENGER
PSG-1113,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 06:12,2026-09-21 06:24,PASSENGER
PSG-1114,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 20:52,2026-09-21 21:02,PASSENGER
PSG-1115,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 21:49,2026-09-21 21:57,PASSENGER
PSG-1116,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 16:56,2026-09-21 17:06,PASSENGER
PSG-1117,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 11:18,2026-09-21 11:26,PASSENGER
PSG-1118,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 08:07,2026-09-21 08:19,PASSENGER
PSG-1119,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 10:54,2026-09-21 11:04,PASSENGER
PSG-1120,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 21:42,2026-09-21 21:50,PASSENGER
PSG-1121,2026-09-21,STN_B-STN_C,UP_MAIN,2026-09-21 22:52,2026-09-21 23:04,PASSENGER
PSG-1122,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 00:23,2026-09-21 00:35,PASSENGER
PSG-1123,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 07:09,2026-09-21 07:19,PASSENGER
PSG-1124,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 23:39,2026-09-21 23:47,PASSENGER
PSG-1125,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 11:57,2026-09-21 12:09,PASSENGER
PSG-1126,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 03:41,2026-09-21 03:49,PASSENGER
PSG-1127,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 01:38,2026-09-21 01:53,PASSENGER
PSG-1128,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 14:57,2026-09-21 15:12,PASSENGER
PSG-1129,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 05:40,2026-09-21 05:55,PASSENGER
PSG-1130,2026-09-21,STN_B-STN_C,DN_MAIN,2026-09-21 16:49,2026-09-21 17:04,PASSENGER
PSG-1131,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 18:38,2026-09-21 18:53,PASSENGER
PSG-1132,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 03:27,2026-09-21 03:42,PASSENGER
PSG-1133,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 19:43,2026-09-21 19:53,PASSENGER
PSG-1134,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 05:33,2026-09-21 05:48,PASSENGER
PSG-1135,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 02:30,2026-09-21 02:38,PASSENGER
PSG-1136,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 10:03,2026-09-21 10:11,PASSENGER
PSG-1137,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 10:52,2026-09-21 11:04,PASSENGER
PSG-1138,2026-09-21,STN_C-STN_D,UP_MAIN,2026-09-21 03:34,2026-09-21 03:42,PASSENGER
PSG-1139,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 05:48,2026-09-21 06:03,PASSENGER
PSG-1140,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 05:29,2026-09-21 05:37,PASSENGER
PSG-1141,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 18:40,2026-09-21 18:48,PASSENGER
PSG-1142,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 11:32,2026-09-21 11:47,PASSENGER
PSG-1143,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 01:03,2026-09-21 01:18,PASSENGER
PSG-1144,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 22:18,2026-09-21 22:28,PASSENGER
PSG-1145,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 20:43,2026-09-21 20:58,PASSENGER
PSG-1146,2026-09-21,STN_C-STN_D,DN_MAIN,2026-09-21 05:21,2026-09-21 05:29,PASSENGER
PSG-1147,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 11:18,2026-09-22 11:28,PASSENGER
PSG-1148,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 06:29,2026-09-22 06:44,PASSENGER
PSG-1149,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 23:47,2026-09-22 23:59,PASSENGER
PSG-1150,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 22:32,2026-09-22 22:44,PASSENGER
PSG-1151,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 10:09,2026-09-22 10:19,PASSENGER
PSG-1152,2026-09-22,STN_A-STN_B,UP_MAIN,2026-09-22 03:16,2026-09-22 03:24,PASSENGER
PSG-1153,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 19:30,2026-09-22 19:45,PASSENGER
PSG-1154,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 05:14,2026-09-22 05:22,PASSENGER
PSG-1155,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 12:18,2026-09-22 12:26,PASSENGER
PSG-1156,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 14:35,2026-09-22 14:43,PASSENGER
PSG-1157,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 10:03,2026-09-22 10:18,PASSENGER
PSG-1158,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 06:48,2026-09-22 06:56,PASSENGER
